subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
OBI:0400084	photomultiplier tube	owl:equivalentClass	BAO:0150028	photomultiplier tube	Lexical	OBI	BAO	rdf_matcher	0.9372953101168163	rdfs:label	rdfs:label	Device	assay method component	photomultiplier tube	unique	.
OBI:0302887	staining	owl:equivalentClass	BAO:0000135	stains	Lexical|Stemming	OBI	BAO	rdf_matcher	0.39754978416372466	rdfs:label	rdfs:label	PlannedProcess	stains	stain	unique	.
OBI:0001148	gene knock out	owl:equivalentClass	BAO:0002441	gene knockout	Lexical	OBI	BAO	rdf_matcher	0.7887485898049267	rdfs:label	rdfs:label	PlannedProcess	assay method component	geneknockout	unique	.
OBI:0001149	gene knock in	owl:equivalentClass	BAO:0002432	gene knock in	Lexical	OBI	BAO	rdf_matcher	0.7887627230642342	rdfs:label	rdfs:label	PlannedProcess	assay method component	gene knock in	unique	.
OBI:0001434	Invitrogen	owl:equivalentClass	BAO:0000677	Invitrogen	Lexical	OBI	BAO	rdf_matcher	0.8819433920440539	rdfs:label	rdfs:label	organization	organization	invitrogen	unique	.
OBI:0000776	Applied Biosystems	owl:equivalentClass	BAO:0000851	Applied Biosystems	Lexical	OBI	BAO	rdf_matcher	0.8819561288847207	rdfs:label	rdfs:label	organization	organization	appliedbiosystems	unique	.
OBI:0000457	manufacturing	owl:equivalentClass	BAO:0000737	has manufacturer	Lexical|Stemming	OBI	BAO	rdf_matcher	0.3976005104043725	rdfs:label	rdfs:label	PlannedProcess	has manufacturer	manufactur	many_to_one	.
OBI:0001125	laser scanning confocal microscope	owl:equivalentClass	BAO:0150011	laser scanning confocal microscope	Lexical	OBI	BAO	rdf_matcher	0.9373113004120548	rdfs:label	rdfs:label	Device	assay method component	confocallasermicroscopescanning	unique	.
OBI:0001443	Luminex	owl:equivalentClass	BAO:0002021	Luminex	Lexical	OBI	BAO	rdf_matcher	0.881931444354787	rdfs:label	rdfs:label	organization	organization	luminex	unique	.
OBI:0001096	laser capture microdissection microscope	owl:equivalentClass	BAO:0150013	laser capture microdissection microscope	Lexical	OBI	BAO	rdf_matcher	0.937269407135997	rdfs:label	rdfs:label	Device	assay method component	laser capture microdissection microscope	unique	.
OBI:0001070	scintillation counter	owl:equivalentClass	BAO:0000405	scintillation counting	Lexical|Stemming	OBI	BAO	rdf_matcher	0.7252117301590553	rdfs:label	rdfs:label	Device	assay method component	scintillation count	unique	.
OBI:0400169	microscope	owl:equivalentClass	BAO:0150008	microscope	Lexical	OBI	BAO	rdf_matcher	0.9373149787535635	rdfs:label	rdfs:label	Device	assay method component	microscope	unique	.
OBI:0000940	optical microscope	owl:equivalentClass	BAO:0150009	optical microscope	Lexical	OBI	BAO	rdf_matcher	0.937281065922831	rdfs:label	rdfs:label	Device	assay method component	optical microscope	unique	.
OBI:0400062	krypton ion laser	owl:equivalentClass	BAO:0150040	krypton-ion laser	Lexical	OBI	BAO	rdf_matcher	0.9373146756639135	rdfs:label	rdfs:label	Device	assay method component	ionkryptonlaser	unique	.
OBI:0400033	diode laser	owl:equivalentClass	BAO:0150034	diode laser	Lexical	OBI	BAO	rdf_matcher	0.9372845871573852	rdfs:label	rdfs:label	Device	assay method component	diodelaser	unique	.
OBI:0400064	laser	owl:equivalentClass	BAO:0150033	laser	Lexical	OBI	BAO	rdf_matcher	0.9373183673955874	rdfs:label	rdfs:label	Device	assay method component	laser	unique	.
OBI:0400009	arc lamp	owl:equivalentClass	BAO:0150030	arc lamp	Lexical	OBI	BAO	rdf_matcher	0.9373085471595834	rdfs:label	rdfs:label	Device	assay method component	arc lamp	unique	.
OBI:0000079	culture medium	owl:equivalentClass	BAO:0000114	culture medium	Lexical	OBI	BAO	rdf_matcher	0.7887256243135146	rdfs:label	rdfs:label	MaterialEntity	assay method component	culture medium	unique	.
OBI:0400034	dye laser	owl:equivalentClass	BAO:0150035	dye laser	Lexical	OBI	BAO	rdf_matcher	0.9372527622322676	rdfs:label	rdfs:label	Device	assay method component	dye laser	unique	.
OBI:0400170	microscope slide	owl:equivalentClass	BAO:0010015	microscope slide	Lexical	OBI	BAO	rdf_matcher	0.9372904032096052	rdfs:label	rdfs:label	Device	assay bioassay component	microscope slide	unique	.
OBI:0001986	immunohistochemistry	owl:equivalentClass	BAO:0000415	immunohistochemistry	Lexical	OBI	BAO	rdf_matcher	0.9372929414699939	rdfs:label	rdfs:label	Assay	assay method component	immunohistochemistry	unique	.
